Order ID,Customer ID,Customer Name,Segment,Order Date,Ship Mode,Product ID,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit,State,Region,City,Ship Date
ORD-05542,CUST-542,Elizabeth Robinson,Home Office,22/06/2024,First Class,PROD-042,Furniture,Furnishings,Desk Lamp,10,0.19,4533.37,7295.73,Ohio,Midwest,Columbus,28/06/2024
ORD-05543,CUST-543,Laura Ramirez,Home Office,2/09/2023,Standard,PROD-043,Office Supplies,Paper,Paper,7,0,401.42,135.25,Georgia,South,Atlanta,9/09/2023
ORD-05544,CUST-544,Barbara Thompson,Consumer,6/11/2023,Second Class,PROD-044,Office Supplies,Fasteners,Stapler,4,0.01,1931.27,-506.19,New York,East,New York,13/11/2023
ORD-05545,CUST-545,Mike Lee,Corporate,6/11/2023,Second Class,PROD-045,Technology,Printers,Printer,9,0.37,3586.67,2709.62,Texas,South,Austin,8/11/2023
ORD-05546,CUST-546,Jennifer Walker,Consumer,19/04/2023,Standard,PROD-046,Furniture,Furnishings,Desk Lamp,6,0,187.24,281.71,Florida,South,Miami,25/04/2023
ORD-05547,CUST-547,Sharon Torres,Corporate,15/06/2021,First Class,PROD-047,Technology,Printers,Printer,10,0.37,621.54,-724.05,Georgia,South,Atlanta,20/06/2021
ORD-05548,CUST-548,Angela Carter,Home Office,20/06/2022,Second Class,PROD-048,Office Supplies,Paper,Paper,6,0.24,2610.38,-743.67,Ohio,Midwest,Columbus,23/06/2022
ORD-05549,CUST-549,Lisa Adams,Corporate,21/07/2023,Second Class,PROD-049,Furniture,Bookcases,Bookcase,3,0.33,3135.78,-348.53,Washington,West,Seattle,28/07/2023
ORD-05550,CUST-550,Elizabeth Robinson,Corporate,28/12/2024,Second Class,PROD-000,Office Supplies,Paper,Paper,5,0.07,4202.44,-3594.48,Texas,South,Houston,4/01/2025
ORD-05551,CUST-551,Patricia Harris,Home Office,18/06/2023,Standard,PROD-001,Technology,Copiers,Copier,1,0.37,2249.8,-143.08,New York,East,New York,23/06/2023
ORD-05552,CUST-552,John Smith,Corporate,26/11/2021,Second Class,PROD-002,Furniture,Storage,Filing Cabinet,6,0.35,3143.1,340.04,California,West,San Diego,30/11/2021
ORD-05553,CUST-553,John Smith,Home Office,6/03/2020,Second Class,PROD-003,Furniture,Bookcases,Bookcase,1,0.2,4289.94,-589.9,New York,East,New York,10/03/2020
ORD-05554,CUST-554,Rebecca Evans,Home Office,16/06/2022,Standard,PROD-004,Office Supplies,Paper,Paper,1,0.18,2742.09,582.48,Florida,South,Orlando,18/06/2022
ORD-05555,CUST-555,Brian Roberts,Consumer,1/08/2021,Second Class,PROD-005,Furniture,Storage,Filing Cabinet,5,0.31,3596.91,2190.93,Ohio,Midwest,Columbus,7/08/2021
ORD-05556,CUST-556,David Johnson,Corporate,30/03/2020,Standard,PROD-006,Furniture,Chairs,Office Chair,6,0.38,2328.88,1602.61,California,West,Los Angeles,6/04/2020
ORD-05557,CUST-557,Brian Roberts,Home Office,5/09/2024,Standard,PROD-007,Furniture,Storage,Filing Cabinet,2,0.29,1264.51,152.42,Florida,South,Miami,10/09/2024
ORD-05558,CUST-558,John Smith,Consumer,5/10/2022,Second Class,PROD-008,Furniture,Chairs,Office Chair,1,0.31,3867.7,336.27,Georgia,South,Atlanta,9/10/2022
ORD-05559,CUST-559,Nancy Scott,Home Office,23/07/2020,Standard,PROD-009,Furniture,Chairs,Office Chair,7,0.04,2398.44,1837.97,California,West,San Francisco,24/07/2020
ORD-05561,CUST-561,Michael Martin,Consumer,26/06/2022,Second Class,PROD-011,Office Supplies,Appliances,Paper Shredder,7,0.05,1766.49,-1867.38,Ohio,Midwest,Columbus,27/06/2022
ORD-05562,CUST-562,Mary Allen,Consumer,13/12/2023,Second Class,PROD-012,Technology,Accessories,Mouse,1,0.24,4288.59,601.65,Ohio,Midwest,Columbus,20/12/2023
ORD-05563,CUST-563,Lisa Adams,Corporate,26/01/2021,Standard,PROD-013,Furniture,Tables,Desk,6,0.26,3108.94,963.17,California,West,San Diego,2/02/2021
ORD-05564,CUST-564,Thomas Wright,Corporate,25/09/2024,Standard,PROD-014,Furniture,Bookcases,Bookcase,9,0.06,420.25,-592.99,Washington,West,Seattle,27/09/2024
ORD-05565,CUST-565,Jessica Taylor,Corporate,21/09/2020,Second Class,PROD-015,Furniture,Tables,Desk,9,0.17,870.1,1503.38,Illinois,Midwest,Chicago,25/09/2020
ORD-05566,CUST-566,James Anderson,Corporate,7/08/2022,Second Class,PROD-016,Office Supplies,Appliances,Paper Shredder,1,0.33,3541.72,426.09,Illinois,Midwest,Chicago,10/08/2022
ORD-05567,CUST-567,Paul Baker,Home Office,3/05/2023,First Class,PROD-017,Technology,Phones,Phone,10,0,1176.04,-1246,Florida,South,Orlando,6/05/2023
ORD-05569,CUST-569,George Turner,Consumer,11/04/2020,Second Class,PROD-019,Office Supplies,Fasteners,Stapler,10,0.18,2528.29,3606.42,Georgia,South,Atlanta,13/04/2020
ORD-05570,CUST-570,Elizabeth Robinson,Corporate,25/12/2021,Second Class,PROD-020,Furniture,Chairs,Office Chair,3,0.43,1064.36,-30.58,Illinois,Midwest,Chicago,26/12/2021
ORD-05571,CUST-571,Elizabeth Robinson,Corporate,21/12/2023,First Class,PROD-021,Furniture,Furnishings,Desk Lamp,5,0.38,4041.69,3112.36,Illinois,Midwest,Chicago,22/12/2023
ORD-05572,CUST-572,Angela Carter,Consumer,1/03/2024,Second Class,PROD-022,Technology,Accessories,Mouse,4,0,2287.97,2053.02,California,West,San Diego,5/03/2024
ORD-05573,CUST-573,Paul Baker,Corporate,23/04/2023,Second Class,PROD-023,Office Supplies,Binders,Binder,10,0.42,578.65,-557.08,Ohio,Midwest,Columbus,25/04/2023
ORD-05574,CUST-574,Rebecca Evans,Home Office,12/10/2023,Second Class,PROD-024,Furniture,Bookcases,Bookcase,9,0,2633.5,-178.39,Washington,West,Seattle,18/10/2023
ORD-05575,CUST-575,Thomas Wright,Consumer,19/01/2022,First Class,PROD-025,Technology,Phones,Phone,2,0.22,2259.6,620.29,Georgia,South,Atlanta,25/01/2022
ORD-05576,CUST-576,Edward Parker,Consumer,11/08/2023,Second Class,PROD-026,Technology,Printers,Printer,6,0.12,4949.57,7560.83,Florida,South,Miami,17/08/2023
ORD-05577,CUST-577,Charles Lewis,Corporate,27/02/2020,First Class,PROD-027,Technology,Computers,Laptop,9,0.13,3911.99,6314.8,Illinois,Midwest,Chicago,3/03/2020
ORD-05578,CUST-578,Alice Brown,Home Office,17/04/2021,Second Class,PROD-028,Office Supplies,Binders,Binder,9,0.11,4396.63,8481.82,Illinois,Midwest,Chicago,24/04/2021
ORD-05579,CUST-579,Daniel Green,Corporate,26/09/2023,First Class,PROD-029,Office Supplies,Paper,Paper,4,0,1502.24,657.69,Texas,South,Austin,28/09/2023
ORD-05580,CUST-580,Michael Martin,Home Office,18/03/2024,Second Class,PROD-030,Technology,Phones,Phone,3,0.23,30112.34,-7898.59,Georgia,South,Atlanta,23/03/2024
ORD-05581,CUST-581,Lisa Adams,Home Office,25/08/2024,Standard,PROD-031,Technology,Phones,Phone,3,0.04,1975.79,-998.13,Georgia,South,Atlanta,1/09/2024
ORD-05582,CUST-582,Steven Phillips,Home Office,14/05/2020,Standard,PROD-032,Furniture,Storage,Filing Cabinet,6,0.14,1104.05,-800.52,Florida,South,Orlando,18/05/2020
ORD-05583,CUST-583,Steven Phillips,Corporate,8/04/2020,Second Class,PROD-033,Office Supplies,Appliances,Paper Shredder,8,0.37,2331.81,-120.77,Florida,South,Orlando,10/04/2020
ORD-05584,CUST-584,Laura Ramirez,Home Office,20/01/2020,First Class,PROD-034,Technology,Accessories,Mouse,1,0.27,4441.88,875.66,Texas,South,Houston,21/01/2020
ORD-05585,CUST-585,Robert Thomas,Corporate,15/03/2022,Second Class,PROD-035,Technology,Computers,Laptop,3,0.48,2750.57,359.22,Ohio,Midwest,Columbus,22/03/2022
ORD-05586,CUST-586,Thomas Wright,Corporate,12/08/2021,First Class,PROD-036,Office Supplies,Paper,Paper,2,0.15,967.24,175.84,Florida,South,Orlando,17/08/2021
ORD-05587,CUST-587,Steven Phillips,Consumer,19/10/2023,Second Class,PROD-037,Furniture,Furnishings,Desk Lamp,2,0.26,1883.26,-91.65,Texas,South,Houston,25/10/2023
ORD-05588,CUST-588,Steven Phillips,Corporate,27/06/2023,Standard,PROD-038,Technology,Accessories,Mouse,7,0.27,3545.88,-2430.32,New York,East,New York,29/06/2023
ORD-05589,CUST-589,Laura Ramirez,Home Office,18/03/2021,Standard,PROD-039,Technology,Printers,Printer,9,0,636.44,-487.21,Florida,South,Miami,20/03/2021
ORD-05590,CUST-590,Elizabeth Robinson,Corporate,14/09/2021,Second Class,PROD-040,Furniture,Furnishings,Desk Lamp,7,0.44,3880.34,246.24,Georgia,South,Atlanta,20/09/2021
ORD-05591,CUST-591,Joseph Hall,Home Office,1/05/2024,Second Class,PROD-041,Furniture,Chairs,Office Chair,7,0.09,1118.52,1048.1,Texas,South,Austin,7/05/2024
ORD-05592,CUST-592,Rebecca Evans,Corporate,17/01/2024,First Class,PROD-042,Office Supplies,Binders,Binder,1,0.05,4082.97,-328.8,Illinois,Midwest,Chicago,24/01/2024
ORD-05593,CUST-593,Susan King,Corporate,25/01/2020,Standard,PROD-043,Furniture,Bookcases,Bookcase,3,0.36,48.74,-6.04,Illinois,Midwest,Chicago,28/01/2020
ORD-05594,CUST-594,Daniel Green,Home Office,20/02/2021,Second Class,PROD-044,Technology,Copiers,Copier,9,0,4627.01,-3091.37,California,West,San Francisco,23/02/2021
ORD-05595,CUST-595,Linda Martinez,Corporate,14/11/2023,Standard,PROD-045,Office Supplies,Binders,Binder,10,0.48,23379.01,20649.59,Illinois,Midwest,Chicago,18/11/2023
ORD-05596,CUST-596,Jon Smith,Corporate,31/03/2023,Second Class,PROD-046,Furniture,Tables,Desk,3,0.44,3678.69,527.63,Washington,West,Seattle,7/04/2023
ORD-05597,CUST-597,David Johnson,Consumer,30/08/2020,First Class,PROD-047,Office Supplies,Fasteners,Stapler,9,0.17,2647.94,-930.84,Illinois,Midwest,Chicago,6/09/2020
ORD-05598,CUST-598,Barbara Thompson,Consumer,7/01/2020,Standard,PROD-048,Furniture,Furnishings,Desk Lamp,2,0.19,954.99,58.65,Washington,West,Seattle,11/01/2020
ORD-05599,CUST-599,Sandra Nelson,Home Office,22/07/2021,First Class,PROD-049,Office Supplies,Appliances,Paper Shredder,5,0.28,1495.49,636.81,Texas,South,Austin,25/07/2021
ORD-05600,CUST-600,Karen White,Consumer,14/12/2021,Second Class,PROD-000,Furniture,Furnishings,Desk Lamp,10,0.13,2183.38,-3106.55,Washington,West,Seattle,16/12/2021
ORD-05601,CUST-601,Jessica Taylor,Corporate,15/09/2020,Second Class,PROD-001,Furniture,Bookcases,Bookcase,9,0.19,1182.29,1942.54,Illinois,Midwest,Chicago,17/09/2020
ORD-05602,CUST-602,Michael Martin,Corporate,5/03/2020,Second Class,PROD-002,Technology,Computers,Laptop,10,0.15,2200.97,2309.09,Texas,South,Austin,8/03/2020
ORD-05603,CUST-603,Amy Mitchell,Corporate,3/12/2024,First Class,PROD-003,Office Supplies,Fasteners,Stapler,7,0.25,3166.76,2096,Washington,West,Seattle,7/12/2024
ORD-05604,CUST-604,Daniel Green,Home Office,15/03/2021,Second Class,PROD-004,Technology,Copiers,Copier,6,0.46,26793.86,24179.91,Texas,South,Houston,22/03/2021
ORD-05605,CUST-605,Christopher Young,Corporate,27/05/2022,Standard,PROD-005,Furniture,Chairs,Office Chair,7,0.38,4811.44,688.92,Illinois,Midwest,Chicago,31/05/2022
ORD-05606,CUST-606,Steven Phillips,Home Office,3/04/2020,Standard,PROD-006,Technology,Printers,Printer,10,0.49,1131.8,1141.16,Florida,South,Orlando,10/04/2020
ORD-05607,CUST-607,Edward Parker,Consumer,3/11/2022,First Class,PROD-007,Technology,Accessories,Mouse,2,0.21,2003.89,573.95,Texas,South,Houston,6/11/2022
ORD-05608,CUST-608,Alice Brown,Consumer,6/06/2023,Standard,PROD-008,Technology,Computers,Laptop,8,0.07,1183.01,1259.13,New York,East,New York,11/06/2023
ORD-05609,CUST-609,Sarah Davis,Home Office,1/12/2023,Second Class,PROD-009,Office Supplies,Appliances,Paper Shredder,9,0,1381.96,2671.27,Florida,South,Orlando,3/12/2023
ORD-05610,CUST-610,Karen White,Consumer,6/04/2024,Standard,PROD-010,Furniture,Bookcases,Bookcase,2,0.27,938.39,402.98,Texas,South,Houston,11/04/2024
ORD-05611,CUST-611,Nancy Scott,Corporate,5/08/2021,Second Class,PROD-011,Furniture,Tables,Desk,6,0.03,757.27,-433.05,Texas,South,Austin,10/08/2021
ORD-05612,CUST-612,Michelle Collins,Home Office,11/05/2020,Second Class,PROD-012,Furniture,Tables,Desk,5,0,34211.42,-25677.11,Illinois,Midwest,Chicago,18/05/2020
ORD-05613,CUST-613,John Smith,Home Office,27/05/2020,First Class,PROD-013,Furniture,Tables,Desk,9,0.05,449.29,-274.44,Florida,South,Orlando,2/06/2020
ORD-05614,CUST-614,Mike Lee,Home Office,16/01/2023,Second Class,PROD-014,Office Supplies,Appliances,Paper Shredder,4,0.06,712.29,-401.78,Illinois,Midwest,Chicago,20/01/2023
ORD-05615,CUST-615,James Anderson,Consumer,6/09/2021,Standard,PROD-015,Technology,Copiers,Copier,7,0.39,817.02,9,Florida,South,Miami,9/09/2021
ORD-05616,CUST-616,Laura Ramirez,Home Office,7/07/2023,First Class,PROD-016,Furniture,Storage,Filing Cabinet,2,0.36,2559.03,238.16,Ohio,Midwest,Columbus,10/07/2023
ORD-05617,CUST-617,Sharon Torres,Consumer,10/06/2023,Standard,PROD-017,Office Supplies,Appliances,Paper Shredder,2,0.08,1772.97,-543.75,California,West,San Francisco,15/06/2023
ORD-05618,CUST-618,Paul Baker,Consumer,11/07/2020,First Class,PROD-018,Furniture,Bookcases,Bookcase,6,0.38,184.06,77.57,Washington,West,Seattle,16/07/2020
ORD-05619,CUST-619,Mike Lee,Home Office,29/03/2021,Second Class,PROD-019,Office Supplies,Binders,Binder,4,0.48,4883.37,-1082.88,Ohio,Midwest,Columbus,5/04/2021
ORD-05620,CUST-620,Emily Clark,Corporate,1/09/2023,First Class,PROD-020,Furniture,Furnishings,Desk Lamp,9,0.18,3642.46,-3475.1,Texas,South,Houston,7/09/2023
ORD-05621,CUST-621,Elizabeth Robinson,Consumer,20/11/2021,Standard,PROD-021,Furniture,Chairs,Office Chair,4,0,1960.84,1090.07,Texas,South,Houston,21/11/2021
ORD-05622,CUST-622,Barbara Thompson,Consumer,8/12/2024,First Class,PROD-022,Office Supplies,Fasteners,Stapler,4,0,1490.65,485.41,Illinois,Midwest,Chicago,11/12/2024
ORD-05623,CUST-623,Thomas Wright,Corporate,14/06/2023,Second Class,PROD-023,Office Supplies,Appliances,Paper Shredder,7,0.1,1826.72,-1598.75,Texas,South,Houston,16/06/2023
ORD-05624,CUST-624,Mike Lee,Consumer,16/06/2023,First Class,PROD-024,Furniture,Storage,Filing Cabinet,7,0.42,2940.34,-1377.47,Georgia,South,Atlanta,18/06/2023
ORD-05625,CUST-625,Sharon Torres,Corporate,22/12/2020,Standard,PROD-025,Office Supplies,Paper,Paper,5,0.03,3858.76,1228.81,Texas,South,Houston,23/12/2020
ORD-05626,CUST-626,Bob Wilson,Corporate,22/01/2023,Second Class,PROD-026,Office Supplies,Appliances,Paper Shredder,5,0.18,2286.71,-853.64,Florida,South,Orlando,27/01/2023
ORD-05627,CUST-627,Nancy Scott,Corporate,5/01/2022,First Class,PROD-027,Office Supplies,Binders,Binder,10,0.2,48152.94,-8657.85,Washington,West,Seattle,6/01/2022
ORD-05628,CUST-628,Daniel Green,Consumer,9/12/2021,Second Class,PROD-028,Furniture,Chairs,Office Chair,4,0.27,3737.69,-1069.3,Georgia,South,Atlanta,16/12/2021
ORD-05629,CUST-629,Edward Parker,Corporate,5/04/2024,Standard,PROD-029,Office Supplies,Appliances,Paper Shredder,5,0.28,1178.18,335.65,Texas,South,Houston,11/04/2024
ORD-05631,CUST-631,Brian Roberts,Home Office,13/05/2021,Standard,PROD-031,Office Supplies,Fasteners,Stapler,5,0.36,2062.16,124.47,Illinois,Midwest,Chicago,19/05/2021
ORD-05632,CUST-632,Jennifer Walker,Consumer,4/02/2022,First Class,PROD-032,Furniture,Chairs,Office Chair,4,0,2325.74,-166.82,Washington,West,Seattle,10/02/2022
ORD-05633,CUST-633,Sharon Torres,Consumer,5/11/2023,Standard,PROD-033,Furniture,Chairs,Office Chair,1,0.41,1572.67,167.49,New York,East,Albany,12/11/2023
ORD-05634,CUST-634,Sarah Davis,Consumer,7/03/2023,Second Class,PROD-034,Furniture,Chairs,Office Chair,4,0.46,3455.7,1688.82,New York,East,New York,13/03/2023
ORD-05635,CUST-635,Robert Thomas,Corporate,28/11/2021,Second Class,PROD-035,Furniture,Bookcases,Bookcase,5,0.44,4602.8,-699.71,Illinois,Midwest,Chicago,5/12/2021
ORD-05636,CUST-636,Michelle Collins,Corporate,27/10/2020,First Class,PROD-036,Technology,Phones,Phone,3,0.11,2341.33,-608.87,New York,East,New York,1/11/2020
ORD-05637,CUST-637,Kevin Campbell,Consumer,3/04/2020,Second Class,PROD-037,Technology,Printers,Printer,7,0,4931.74,6875.38,Illinois,Midwest,Chicago,4/04/2020
ORD-05638,CUST-638,Sandra Nelson,Consumer,10/01/2022,Standard,PROD-038,Office Supplies,Paper,Paper,8,0.05,2478.03,2451.1,Ohio,Midwest,Columbus,14/01/2022
ORD-05639,CUST-639,John Smith,Consumer,5/03/2022,Standard,PROD-039,Office Supplies,Binders,Binder,9,0.2,2036.79,-1043.61,Washington,West,Seattle,7/03/2022
ORD-05640,CUST-640,Patricia Harris,Consumer,24/05/2020,Standard,PROD-040,Office Supplies,Fasteners,Stapler,5,0.41,1445.31,1061.15,Illinois,Midwest,Chicago,31/05/2020
ORD-05641,CUST-641,Jon Smith,Corporate,9/03/2020,Standard,PROD-041,Technology,Copiers,Copier,6,0.4,1893.37,-438.51,Georgia,South,Atlanta,15/03/2020
ORD-05642,CUST-642,Brian Roberts,Consumer,1/05/2020,Second Class,PROD-042,Office Supplies,Fasteners,Stapler,7,0.46,241.14,-18.88,New York,East,Albany,2/05/2020
ORD-05643,CUST-643,Jennifer Walker,Home Office,14/04/2022,Second Class,PROD-043,Office Supplies,Fasteners,Stapler,7,0.4,3177.46,1773.03,California,West,Los Angeles,21/04/2022
ORD-05644,CUST-644,Patricia Harris,Consumer,24/09/2022,Second Class,PROD-044,Furniture,Bookcases,Bookcase,2,0.18,352.05,27.91,Georgia,South,Atlanta,28/09/2022
ORD-05645,CUST-645,Bob Wilson,Consumer,12/03/2023,First Class,PROD-045,Furniture,Furnishings,Desk Lamp,2,0.28,748.14,310.33,New York,East,Albany,15/03/2023
ORD-05646,CUST-646,Sharon Torres,Home Office,28/03/2023,First Class,PROD-046,Technology,Accessories,Mouse,6,0.16,1193.74,1146.67,Florida,South,Miami,2/04/2023
ORD-05647,CUST-647,Amy Mitchell,Home Office,27/01/2020,First Class,PROD-047,Furniture,Tables,Desk,6,0.09,3426.29,5447.76,Georgia,South,Atlanta,29/01/2020
ORD-05648,CUST-648,Brian Roberts,Corporate,12/08/2023,First Class,PROD-048,Furniture,Chairs,Office Chair,7,0.5,1045.69,-589.02,Illinois,Midwest,Chicago,15/08/2023
ORD-05649,CUST-649,Barbara Thompson,Consumer,9/02/2020,First Class,PROD-049,Furniture,Tables,Desk,9,0,1519.4,631.59,New York,East,New York,10/02/2020
ORD-05650,CUST-650,Edward Parker,Corporate,25/03/2022,First Class,PROD-000,Technology,Accessories,Mouse,2,0.09,338.79,-119.82,California,West,San Diego,30/03/2022
ORD-05651,CUST-651,Karen White,Consumer,15/03/2023,Standard,PROD-001,Office Supplies,Paper,Paper,7,0.48,1908.14,1863.77,Ohio,Midwest,Columbus,16/03/2023
ORD-05652,CUST-652,Alice Brown,Corporate,27/05/2022,Second Class,PROD-002,Technology,Accessories,Mouse,1,0.01,700.32,138.53,New York,East,Albany,2/06/2022
ORD-05653,CUST-653,Bob Wilson,Consumer,15/08/2024,Second Class,PROD-003,Office Supplies,Fasteners,Stapler,10,0.05,4698.16,-6507.98,Washington,West,Seattle,22/08/2024
ORD-05654,CUST-654,Thomas Wright,Corporate,26/01/2023,Second Class,PROD-004,Technology,Computers,Laptop,7,0.22,3714.09,2757.27,Texas,South,Austin,27/01/2023
ORD-05655,CUST-655,William Garcia,Home Office,30/04/2020,First Class,PROD-005,Office Supplies,Paper,Paper,5,0.47,4449.8,1460.65,California,West,San Diego,6/05/2020
ORD-05657,CUST-657,John Smith,Corporate,24/01/2023,Second Class,PROD-007,Office Supplies,Appliances,Paper Shredder,6,0.43,4096.67,1525.75,California,West,San Francisco,30/01/2023
ORD-05658,CUST-658,Karen White,Home Office,3/03/2022,Standard,PROD-008,Office Supplies,Fasteners,Stapler,8,0.21,4115.93,1072.61,California,West,San Francisco,4/03/2022
ORD-05659,CUST-659,Mike Lee,Consumer,8/01/2024,Second Class,PROD-009,Office Supplies,Fasteners,Stapler,9,0,1486.1,3512.45,Georgia,South,Atlanta,12/01/2024
ORD-05660,CUST-660,Charles Lewis,Corporate,18/06/2022,Standard,PROD-010,Office Supplies,Fasteners,Stapler,8,0.42,4255.68,-1754.92,Ohio,Midwest,Columbus,21/06/2022
ORD-05661,CUST-661,Daniel Green,Home Office,4/09/2022,First Class,PROD-011,Furniture,Chairs,Office Chair,7,0.45,1935.82,1575.65,California,West,San Diego,8/09/2022
ORD-05662,CUST-662,Susan King,Corporate,22/06/2021,Second Class,PROD-012,Furniture,Storage,Filing Cabinet,7,0.23,1096.3,694.6,Washington,West,Seattle,24/06/2021
ORD-05663,CUST-663,Jon Smith,Corporate,31/03/2020,First Class,PROD-013,Office Supplies,Fasteners,Stapler,1,0.3,2667.87,420.07,Florida,South,Miami,6/04/2020
ORD-05664,CUST-664,Daniel Green,Home Office,12/05/2024,First Class,PROD-014,Office Supplies,Appliances,Paper Shredder,2,0,149.76,56.59,Florida,South,Orlando,18/05/2024
ORD-05665,CUST-665,Daniel Green,Consumer,25/11/2023,Standard,PROD-015,Technology,Computers,Laptop,8,0.03,4377.71,-854.02,New York,East,Albany,30/11/2023
ORD-05666,CUST-666,George Turner,Consumer,9/05/2021,Second Class,PROD-016,Office Supplies,Binders,Binder,9,0.47,1433.76,844.81,Georgia,South,Atlanta,12/05/2021
ORD-05667,CUST-667,Patricia Harris,Corporate,7/09/2022,Standard,PROD-017,Furniture,Bookcases,Bookcase,3,0.25,2994.57,173.35,Florida,South,Miami,14/09/2022
ORD-05668,CUST-668,Brian Roberts,Consumer,22/10/2022,Standard,PROD-018,Office Supplies,Paper,Paper,10,0.02,1301.94,2937.26,Illinois,Midwest,Chicago,26/10/2022
ORD-05669,CUST-669,John Smith,Corporate,30/06/2021,Standard,PROD-019,Technology,Computers,Laptop,7,0.45,2273.91,2045.16,Texas,South,Houston,3/07/2021
ORD-05670,CUST-670,Emily Clark,Consumer,23/11/2023,First Class,PROD-020,Office Supplies,Paper,Paper,2,0.29,53.46,-0.6,Texas,South,Houston,27/11/2023
ORD-05671,CUST-671,Mike Lee,Corporate,25/10/2023,First Class,PROD-021,Furniture,Furnishings,Desk Lamp,5,0.41,3709.38,347.54,Ohio,Midwest,Columbus,30/10/2023
ORD-05672,CUST-672,Steven Phillips,Corporate,13/09/2020,First Class,PROD-022,Technology,Accessories,Mouse,8,0.38,123.62,-103.95,Florida,South,Orlando,20/09/2020
ORD-05673,CUST-673,Jennifer Walker,Corporate,7/01/2024,Standard,PROD-023,Technology,Computers,Laptop,4,0.15,868.27,-261.84,Washington,West,Seattle,14/01/2024
ORD-05674,CUST-674,Steven Phillips,Home Office,27/12/2024,Standard,PROD-024,Furniture,Furnishings,Desk Lamp,1,0.25,1178.01,-25.78,Illinois,Midwest,Chicago,29/12/2024
ORD-05675,CUST-675,George Turner,Home Office,22/03/2021,Second Class,PROD-025,Technology,Computers,Laptop,8,0.36,1788.51,2272.12,Texas,South,Austin,29/03/2021
ORD-05676,CUST-676,Susan King,Corporate,18/09/2023,Second Class,PROD-026,Furniture,Furnishings,Desk Lamp,5,0.15,222.99,-99.68,New York,East,New York,23/09/2023
ORD-05677,CUST-677,Susan King,Home Office,31/01/2021,First Class,PROD-027,Furniture,Chairs,Office Chair,9,0.05,3315.36,-3768.7,Georgia,South,Atlanta,5/02/2021
ORD-05678,CUST-678,Charles Lewis,Corporate,13/03/2023,First Class,PROD-028,Furniture,Tables,Desk,1,0.25,2765.25,-329.78,Florida,South,Orlando,16/03/2023
ORD-05679,CUST-679,Barbara Thompson,Home Office,3/10/2024,Standard,PROD-029,Furniture,Chairs,Office Chair,3,0.1,3369.92,454.32,Washington,West,Seattle,6/10/2024
ORD-05680,CUST-680,Sharon Torres,Consumer,14/08/2021,Standard,PROD-030,Furniture,Chairs,Office Chair,8,0.11,4794.35,10082.19,Florida,South,Orlando,19/08/2021
ORD-05681,CUST-681,Patricia Harris,Corporate,20/09/2021,Standard,PROD-031,Furniture,Chairs,Office Chair,10,0.03,824.45,-861.1,Ohio,Midwest,Columbus,24/09/2021
ORD-05682,CUST-682,Mark Hill,Corporate,4/04/2023,Second Class,PROD-032,Technology,Phones,Phone,8,0.27,4539.02,1420.21,Washington,West,Seattle,6/04/2023
ORD-05683,CUST-683,Daniel Green,Home Office,2/12/2023,First Class,PROD-033,Furniture,Furnishings,Desk Lamp,3,0.49,3657.55,-885.58,Washington,West,Seattle,7/12/2023
ORD-05684,CUST-684,Rebecca Evans,Home Office,6/02/2022,First Class,PROD-034,Office Supplies,Binders,Binder,8,0.08,214.54,294.12,Georgia,South,Atlanta,9/02/2022
ORD-05685,CUST-685,John Smith,Home Office,31/10/2024,Standard,PROD-035,Furniture,Storage,Filing Cabinet,4,0.48,4566.84,809.72,Illinois,Midwest,Chicago,1/11/2024
ORD-05686,CUST-686,Elizabeth Robinson,Consumer,5/04/2021,First Class,PROD-036,Technology,Phones,Phone,1,0.21,4775.65,650.95,Florida,South,Miami,8/04/2021
ORD-05687,CUST-687,Robert Thomas,Consumer,12/02/2020,Standard,PROD-037,Technology,Computers,Laptop,2,0,2642.98,25.47,Washington,West,Seattle,17/02/2020
ORD-05688,CUST-688,Lisa Adams,Home Office,6/01/2020,First Class,PROD-038,Furniture,Storage,Filing Cabinet,10,0.1,2961.12,-3736.87,Florida,South,Orlando,7/01/2020
ORD-05689,CUST-689,Amy Mitchell,Consumer,15/03/2022,First Class,PROD-039,Office Supplies,Paper,Paper,10,0,347.22,-261.69,New York,East,Albany,16/03/2022
ORD-05690,CUST-690,Jessica Taylor,Consumer,2/10/2022,First Class,PROD-040,Office Supplies,Appliances,Paper Shredder,7,0.16,3482.04,910.75,New York,East,New York,9/10/2022
ORD-05691,CUST-691,Steven Phillips,Corporate,27/07/2022,Second Class,PROD-041,Furniture,Tables,Desk,10,0.22,1361.27,955.39,New York,East,New York,30/07/2022
ORD-05692,CUST-692,Emily Clark,Corporate,11/02/2022,Second Class,PROD-042,Technology,Computers,Laptop,10,0.12,1210.91,-1366.88,Ohio,Midwest,Columbus,15/02/2022
ORD-05693,CUST-693,Amy Mitchell,Corporate,2/04/2024,Standard,PROD-043,Technology,Phones,Phone,5,0.48,3651.61,-1402.35,California,West,Los Angeles,4/04/2024
ORD-05694,CUST-694,Jennifer Walker,Home Office,2/10/2024,First Class,PROD-044,Office Supplies,Fasteners,Stapler,7,0.46,2354.23,-1692.9,Washington,West,Seattle,5/10/2024
